threshold,recall,fpr
0.473476767539978,0.6786984161189527,0.006236431813696468
0.4726287126541137,0.6786984161189527,0.006315373988553385
0.4724932312965393,0.6788600366339834,0.006315373988553385
0.472378522157669,0.6788600366339834,0.006354845075981844
0.4723490178585052,0.6789139101389936,0.006354845075981844
0.4720105230808258,0.6789139101389936,0.006394316163410302
0.4719479084014892,0.6789677836440039,0.006394316163410302
0.4718161225318908,0.6789677836440039,0.006473258338267219
0.4714590907096863,0.6792910246740653,0.006473258338267219
0.4714203476905823,0.6792910246740653,0.006512729425695678
0.4694226682186126,0.680153000754229,0.006512729425695678
0.4690409898757934,0.680153000754229,0.006552200513124136
0.4690167009830475,0.6802607477642495,0.006552200513124136
0.4688270986080169,0.6802607477642495,0.006631142687981054
0.4687031209468841,0.6803146212692598,0.006631142687981054
0.468694120645523,0.6803146212692598,0.006710084862837971
0.4676955938339233,0.6805301152893007,0.006710084862837971
0.4676229357719421,0.6805301152893007,0.00674955595026643
0.4661718010902405,0.6809072298243724,0.00674955595026643
0.4660331904888153,0.6809072298243724,0.006828498125123347
0.4658981263637543,0.6810149768343928,0.006828498125123347
0.465795487165451,0.6810149768343928,0.006867969212551806
0.4651342928409576,0.6811765973494236,0.006867969212551806
0.4650731682777405,0.6811765973494236,0.0069074402999802645
0.4649791419506073,0.6812304708544338,0.0069074402999802645
0.4647676050662994,0.6812304708544338,0.006946911387408723
0.4645766913890838,0.6812843443594441,0.006946911387408723
0.464439332485199,0.6812843443594441,0.006986382474837182
0.4641672372817993,0.6813920913694645,0.006986382474837182
0.4641379117965698,0.6813920913694645,0.007025853562265641
0.464025467634201,0.681499838379485,0.007025853562265641
0.4640153050422668,0.681499838379485,0.007065324649694099
0.4639765620231628,0.6815537118844952,0.007065324649694099
0.4638740718364715,0.6815537118844952,0.007104795737122558
0.4635148644447326,0.6816075853895054,0.007104795737122558
0.4631179869174957,0.6816075853895054,0.007262680086836393
0.4628418684005737,0.6817153323995259,0.007262680086836393
0.4627997577190399,0.6817153323995259,0.007302151174264851
0.4619984030723572,0.6819308264195668,0.007302151174264851
0.4619236290454864,0.6819308264195668,0.007381093349121768
0.4616405367851257,0.6820924469345976,0.007381093349121768
0.4614139497280121,0.6820924469345976,0.007420564436550227
0.4599528312683105,0.6826311819847,0.007420564436550227
0.4597282409667969,0.6826311819847,0.007499506611407144
0.459715187549591,0.6826850554897101,0.007499506611407144
0.4594662189483642,0.6826850554897101,0.00761791987369252
0.4594252407550812,0.6828466760047409,0.00761791987369252
0.4590981602668762,0.6828466760047409,0.007736333135977896
0.4590746760368347,0.6829005495097511,0.007736333135977896
0.4580260515213012,0.6829005495097511,0.00789421748569173
0.457933247089386,0.6830082965197716,0.00789421748569173
0.4577677547931671,0.6830082965197716,0.00793368857312019
0.4574509263038635,0.6831699170348022,0.00793368857312019
0.4566685557365417,0.6831699170348022,0.0082099861851194
0.4565920233726501,0.6832237905398125,0.0082099861851194
0.456401377916336,0.6832237905398125,0.008328399447404777
0.4563276171684265,0.683331537549833,0.008328399447404777
0.4561043977737427,0.683331537549833,0.008407341622261694
0.4559741020202636,0.6833854110548432,0.008407341622261694
0.4559003412723541,0.6833854110548432,0.008486283797118611
0.4558422565460205,0.6834392845598535,0.008486283797118611
0.4553632140159607,0.6834392845598535,0.008683639234260904
0.4548526406288147,0.683547031569874,0.008683639234260904
0.4548461437225342,0.683547031569874,0.008723110321689362
0.4548216760158539,0.6836009050748841,0.008723110321689362
0.4547172784805298,0.6836009050748841,0.008841523583974739
0.4546356797218323,0.6836547785798944,0.008841523583974739
0.4545406699180603,0.6836547785798944,0.008920465758831656
0.4543181955814361,0.6837625255899149,0.008920465758831656
0.4537273347377777,0.6837625255899149,0.009117821195973949
0.4536199271678924,0.6838163990949251,0.009117821195973949
0.4536105394363403,0.6838163990949251,0.009157292283402408
0.4534111022949219,0.6839241461049456,0.009157292283402408
0.4532098174095154,0.6839241461049456,0.009236234458259326
0.4531099200248718,0.6839780196099559,0.009236234458259326
0.4524146914482116,0.6839780196099559,0.009315176633116243
0.452267974615097,0.684031893114966,0.009315176633116243
0.452098399400711,0.684031893114966,0.00939411880797316
0.4520301818847656,0.6841935136299968,0.00939411880797316
0.4519879519939422,0.6841935136299968,0.009473060982830076
0.4515770077705383,0.6843551341450275,0.009473060982830076
0.4515665173530578,0.6843551341450275,0.009512532070258536
0.4515096545219421,0.6844090076500378,0.009512532070258536
0.4508651793003082,0.6844090076500378,0.009788829682257746
0.4504677951335907,0.6846245016700786,0.009788829682257746
0.449749231338501,0.6846245016700786,0.010025656206828498
0.4496354460716247,0.6846783751750889,0.010025656206828498
0.449315071105957,0.6846783751750889,0.010183540556542333
0.4493055939674377,0.6847322486800991,0.010183540556542333
0.4491738379001617,0.6847322486800991,0.010301953818827708
0.4488717019557953,0.6848399956901196,0.010301953818827708
0.4487434029579162,0.6848399956901196,0.010380895993684625
0.4487057626247406,0.6848938691951298,0.010380895993684625
0.44781693816185,0.6848938691951298,0.010736135780540754
0.4478151500225067,0.68494774270014,0.010736135780540754
