time_step,feature_index,feature_name,abs_ig_attribution
7,15,Flow Packets/s,1.4930116776668001e-05
7,16,Flow IAT Mean,1.339267419098178e-05
7,17,Flow IAT Std,4.341675776231568e-06
7,18,Flow IAT Max,8.318166692333762e-06
7,19,Flow IAT Min,1.509568392066285e-06
7,20,Fwd IAT Total,8.357110345968977e-05
7,21,Fwd IAT Mean,3.6490524507826194e-05
7,22,Fwd IAT Std,1.8272552551934496e-05
7,23,Fwd IAT Max,4.098397766938433e-05
7,24,Fwd IAT Min,7.187727078417083e-06
7,25,Bwd IAT Total,3.307345468783751e-05
7,26,Bwd IAT Mean,1.5196742424450349e-05
7,27,Bwd IAT Std,1.499261514936734e-07
7,28,Bwd IAT Max,2.2765510948374867e-05
7,29,Bwd IAT Min,5.547641194425523e-06
7,30,Fwd PSH Flags,3.8656595279462636e-05
7,31,Bwd PSH Flags,0.0
7,32,Fwd URG Flags,0.0
7,33,Bwd URG Flags,0.0
7,34,Fwd Header Length,9.01651446838514e-08
7,35,Bwd Header Length,6.590224899127861e-08
7,36,Fwd Packets/s,1.5328389054047875e-05
7,37,Bwd Packets/s,6.593930265808012e-06
7,38,Min Packet Length,1.9560537111829035e-05
7,39,Max Packet Length,0.00019436131697148085
7,40,Packet Length Mean,0.00015186255041044205
7,41,Packet Length Std,0.00012106445501558483
7,42,Packet Length Variance,0.00013759495050180703
7,43,FIN Flag Count,1.031418469210621e-05
7,44,SYN Flag Count,6.174262671265751e-05
7,45,RST Flag Count,2.7987363182546687e-07
7,46,PSH Flag Count,0.00030206734663806856
7,47,ACK Flag Count,0.0003076662833336741
7,48,URG Flag Count,0.00013713058433495462
7,49,CWE Flag Count,0.0
7,50,ECE Flag Count,4.66570440948999e-07
7,51,Down/Up Ratio,2.932713869086001e-05
7,52,Average Packet Size,0.000234823179198429
7,53,Avg Fwd Segment Size,6.3411862356588244e-06
7,54,Avg Bwd Segment Size,6.997263699304312e-05
7,55,Fwd Header Length.1,3.68129491334912e-08
7,56,Fwd Avg Bytes/Bulk,0.0
7,57,Fwd Avg Packets/Bulk,0.0
7,58,Fwd Avg Bulk Rate,0.0
7,59,Bwd Avg Bytes/Bulk,0.0
7,60,Bwd Avg Packets/Bulk,0.0
7,61,Bwd Avg Bulk Rate,0.0
7,62,Subflow Fwd Packets,1.16918883463768e-07
7,63,Subflow Fwd Bytes,4.622255289632449e-08
7,64,Subflow Bwd Packets,1.643211788859844e-07
7,65,Subflow Bwd Bytes,8.443529253554516e-08
7,66,Init_Win_bytes_forward,1.3548118658945896e-05
7,67,Init_Win_bytes_backward,1.4426141206058674e-05
7,68,act_data_pkt_fwd,5.653490120494098e-08
7,69,min_seg_size_forward,8.435627196767825e-12
7,70,Active Mean,6.066009063943056e-07
7,71,Active Std,5.800761115892783e-08
7,72,Active Max,6.071242751204409e-06
7,73,Active Min,1.1047347925341455e-08
7,74,Idle Mean,2.663543273229152e-05
7,75,Idle Std,4.585006990964757e-06
7,76,Idle Max,3.0006744964339305e-06
7,77,Idle Min,4.3750689656008035e-05
8,0,Destination Port,0.00010783762263599783
8,1,Flow Duration,8.785952559264842e-06
8,2,Total Fwd Packets,1.4925349489658402e-07
8,3,Total Backward Packets,2.2397703958176862e-07
8,4,Total Length of Fwd Packets,2.382239472353831e-07
8,5,Total Length of Bwd Packets,1.6021408555388916e-07
8,6,Fwd Packet Length Max,1.6475380107294768e-05
8,7,Fwd Packet Length Min,4.114177500014193e-06
8,8,Fwd Packet Length Mean,4.345088655099971e-06
8,9,Fwd Packet Length Std,4.3139739318576176e-06
8,10,Bwd Packet Length Max,3.4821146073227283e-06
8,11,Bwd Packet Length Min,2.590893018350471e-06
8,12,Bwd Packet Length Mean,3.142794957966544e-05
8,13,Bwd Packet Length Std,7.898383955762256e-06
8,14,Flow Bytes/s,1.2340889270490152e-06
8,15,Flow Packets/s,1.4171410839480814e-05
8,16,Flow IAT Mean,6.68018328724429e-05
8,17,Flow IAT Std,2.4345761630684137e-05
8,18,Flow IAT Max,5.126775067765266e-05
8,19,Flow IAT Min,1.1385819789211382e-06
8,20,Fwd IAT Total,2.143107622032403e-06
8,21,Fwd IAT Mean,4.334890400059521e-05
8,22,Fwd IAT Std,3.1653809173803893e-07
8,23,Fwd IAT Max,4.552979225991294e-05
8,24,Fwd IAT Min,1.8807653759722598e-05
8,25,Bwd IAT Total,0.00010865186777664348
8,26,Bwd IAT Mean,1.0093166565638967e-05
8,27,Bwd IAT Std,1.036037974699866e-05
8,28,Bwd IAT Max,1.2186303138150834e-05
8,29,Bwd IAT Min,8.078759492491372e-06
8,30,Fwd PSH Flags,9.12644372874638e-06
8,31,Bwd PSH Flags,0.0
8,32,Fwd URG Flags,0.0
8,33,Bwd URG Flags,0.0
8,34,Fwd Header Length,1.1427029322774729e-09
8,35,Bwd Header Length,2.123927771435774e-07
8,36,Fwd Packets/s,1.6691146811353974e-05
8,37,Bwd Packets/s,3.640315071606892e-06
8,38,Min Packet Length,9.482552741246764e-06
8,39,Max Packet Length,1.0512353583180811e-05
8,40,Packet Length Mean,2.2323190407291804e-08
8,41,Packet Length Std,1.0103317436005455e-05
8,42,Packet Length Variance,8.16636202216614e-06
8,43,FIN Flag Count,1.4150388778944034e-05
8,44,SYN Flag Count,8.11533464002423e-05
8,45,RST Flag Count,3.946521189845953e-07
8,46,PSH Flag Count,0.0003480735176708549
8,47,ACK Flag Count,0.00044599000830203295
8,48,URG Flag Count,2.3155331291491166e-05
8,49,CWE Flag Count,0.0
8,50,ECE Flag Count,1.1511833264421512e-07
8,51,Down/Up Ratio,1.4188622117217164e-05
8,52,Average Packet Size,2.7898910047952086e-05
8,53,Avg Fwd Segment Size,3.3051680929929717e-06
8,54,Avg Bwd Segment Size,2.450732426950708e-05
8,55,Fwd Header Length.1,6.805212504623626e-10
8,56,Fwd Avg Bytes/Bulk,0.0
8,57,Fwd Avg Packets/Bulk,0.0
8,58,Fwd Avg Bulk Rate,0.0
8,59,Bwd Avg Bytes/Bulk,0.0
8,60,Bwd Avg Packets/Bulk,0.0
8,61,Bwd Avg Bulk Rate,0.0
8,62,Subflow Fwd Packets,1.1849441960976037e-07
8,63,Subflow Fwd Bytes,9.981825144222967e-08
8,64,Subflow Bwd Packets,2.1175497977310442e-07
8,65,Subflow Bwd Bytes,1.2583547004396678e-07
8,66,Init_Win_bytes_forward,1.319272632827051e-05
8,67,Init_Win_bytes_backward,8.033081030589528e-06
8,68,act_data_pkt_fwd,4.213175230916022e-08
8,69,min_seg_size_forward,2.674764187915457e-09
8,70,Active Mean,7.538696991105098e-07
8,71,Active Std,7.774987693665025e-07
8,72,Active Max,4.109293968213024e-06
8,73,Active Min,5.072149633633671e-07
8,74,Idle Mean,5.1149942009942606e-05
8,75,Idle Std,4.948350124323042e-06
8,76,Idle Max,5.477957984112436e-06
8,77,Idle Min,0.00015184386575128883
9,0,Destination Port,5.103994772071019e-05
9,1,Flow Duration,4.746085323859006e-05
9,2,Total Fwd Packets,1.327755541069564e-07
9,3,Total Backward Packets,9.384267229961551e-08
9,4,Total Length of Fwd Packets,1.5917505891138717e-07
9,5,Total Length of Bwd Packets,6.58843362089101e-08
9,6,Fwd Packet Length Max,7.567582997580757e-06
9,7,Fwd Packet Length Min,1.3115130059304647e-05
9,8,Fwd Packet Length Mean,1.8678974811336957e-05
9,9,Fwd Packet Length Std,4.909673862130148e-06
9,10,Bwd Packet Length Max,0.00015157167217694223
9,11,Bwd Packet Length Min,8.704477295395918e-06
9,12,Bwd Packet Length Mean,0.00033250756678171456
9,13,Bwd Packet Length Std,0.0003265326377004385
9,14,Flow Bytes/s,1.2467074839150882e-06
9,15,Flow Packets/s,1.042882286128588e-05
9,16,Flow IAT Mean,1.1837156307592522e-05
9,17,Flow IAT Std,2.1198052309046034e-06
9,18,Flow IAT Max,1.8051452570944093e-05
9,19,Flow IAT Min,1.3247082506495644e-06
9,20,Fwd IAT Total,8.271603292087093e-05
9,21,Fwd IAT Mean,3.349816324771382e-05
9,22,Fwd IAT Std,1.8716262275120243e-05
9,23,Fwd IAT Max,3.8385864172596484e-05
9,24,Fwd IAT Min,2.244939196316409e-06
9,25,Bwd IAT Total,3.786867091548629e-05
9,26,Bwd IAT Mean,1.1916713447135407e-05
9,27,Bwd IAT Std,4.0133141965270624e-07
9,28,Bwd IAT Max,2.435834176139906e-05
9,29,Bwd IAT Min,1.4734753222001018e-06
9,30,Fwd PSH Flags,2.4462266082991846e-05
9,31,Bwd PSH Flags,0.0
9,32,Fwd URG Flags,0.0
9,33,Bwd URG Flags,0.0
9,34,Fwd Header Length,6.867109192398857e-08
9,35,Bwd Header Length,2.106414171976212e-07
9,36,Fwd Packets/s,7.563379767816514e-06
9,37,Bwd Packets/s,6.482090157078346e-06
9,38,Min Packet Length,2.5363231543451548e-05
9,39,Max Packet Length,0.0002910359180532396
9,40,Packet Length Mean,0.00014098762767389417
9,41,Packet Length Std,3.85216590075288e-05
9,42,Packet Length Variance,9.064406913239509e-05
9,43,FIN Flag Count,8.555355634598527e-06
9,44,SYN Flag Count,8.385294495383278e-05
9,45,RST Flag Count,1.8483021335669036e-07
9,46,PSH Flag Count,0.0003012993256561458
9,47,ACK Flag Count,0.00028007043874822557
9,48,URG Flag Count,0.00016122088709380478
9,49,CWE Flag Count,0.0
9,50,ECE Flag Count,3.8625250908808084e-07
9,51,Down/Up Ratio,2.719600888667628e-05
9,52,Average Packet Size,0.00029271168750710785
9,53,Avg Fwd Segment Size,4.396241365611786e-06
9,54,Avg Bwd Segment Size,2.9869852369301952e-05
9,55,Fwd Header Length.1,4.908071460363317e-08
9,56,Fwd Avg Bytes/Bulk,0.0
9,57,Fwd Avg Packets/Bulk,0.0
9,58,Fwd Avg Bulk Rate,0.0
9,59,Bwd Avg Bytes/Bulk,0.0
9,60,Bwd Avg Packets/Bulk,0.0
9,61,Bwd Avg Bulk Rate,0.0
9,62,Subflow Fwd Packets,9.771903819455474e-08
9,63,Subflow Fwd Bytes,3.0384697424779006e-08
9,64,Subflow Bwd Packets,1.1886050543807869e-07
9,65,Subflow Bwd Bytes,4.606701153875292e-08
9,66,Init_Win_bytes_forward,1.2552337466331664e-05
9,67,Init_Win_bytes_backward,1.6166426576091908e-05
9,68,act_data_pkt_fwd,1.830438556282843e-08
9,69,min_seg_size_forward,2.608306105822411e-11
9,70,Active Mean,6.612100946767896e-07
9,71,Active Std,1.768730300000243e-07
9,72,Active Max,6.449875854741549e-06
9,73,Active Min,7.778030663985191e-08
9,74,Idle Mean,1.5992040061973967e-05
9,75,Idle Std,3.992769507021876e-06
9,76,Idle Max,6.11598125033197e-06
9,77,Idle Min,3.515337084536441e-05
10,0,Destination Port,0.00010916843166342005
10,1,Flow Duration,9.478167157794815e-06
10,2,Total Fwd Packets,9.524320887521753e-08
10,3,Total Backward Packets,1.8008807955993689e-07
10,4,Total Length of Fwd Packets,2.748997758317273e-07
10,5,Total Length of Bwd Packets,1.1439203717600321e-07
10,6,Fwd Packet Length Max,1.6719544873922132e-05
10,7,Fwd Packet Length Min,5.328123734216206e-06
10,8,Fwd Packet Length Mean,6.8123117671348155e-06
10,9,Fwd Packet Length Std,8.362670087080915e-06
10,10,Bwd Packet Length Max,8.8971473815036e-06
10,11,Bwd Packet Length Min,2.2181055214787193e-07
10,12,Bwd Packet Length Mean,4.6231638407334685e-05
10,13,Bwd Packet Length Std,1.1837782039947342e-05
10,14,Flow Bytes/s,1.2737207271129591e-06
10,15,Flow Packets/s,1.8878045011661015e-05
10,16,Flow IAT Mean,4.902098226011731e-05
10,17,Flow IAT Std,1.6746904293540865e-05
10,18,Flow IAT Max,3.528441084199585e-05
10,19,Flow IAT Min,1.2858326954301447e-06
10,20,Fwd IAT Total,2.3891482214821735e-06
10,21,Fwd IAT Mean,2.2585023543797433e-05
10,22,Fwd IAT Std,8.264463758678176e-06
10,23,Fwd IAT Max,3.752540942514315e-05
10,24,Fwd IAT Min,1.9011313270311803e-05
10,25,Bwd IAT Total,0.00011339719640091062
10,26,Bwd IAT Mean,1.282429730053991e-05
10,27,Bwd IAT Std,7.637384442205075e-06
10,28,Bwd IAT Max,2.010673051699996e-05
10,29,Bwd IAT Min,7.283365448529366e-06
10,30,Fwd PSH Flags,2.1509969883481972e-05
10,31,Bwd PSH Flags,0.0
10,32,Fwd URG Flags,0.0
10,33,Bwd URG Flags,0.0
10,34,Fwd Header Length,7.054822948049377e-09
10,35,Bwd Header Length,1.3635970219638693e-07
10,36,Fwd Packets/s,1.7092033886001445e-05
10,37,Bwd Packets/s,3.6164290122542297e-06
10,38,Min Packet Length,1.1903726772288792e-05
10,39,Max Packet Length,5.6808294175425544e-06
10,40,Packet Length Mean,2.1370661329456198e-07
10,41,Packet Length Std,9.832849173108116e-06
10,42,Packet Length Variance,7.703185474383645e-06
10,43,FIN Flag Count,2.0615338144125417e-05
10,44,SYN Flag Count,7.000370533205569e-05
10,45,RST Flag Count,3.8172538552316837e-07
10,46,PSH Flag Count,0.000298251019557938
10,47,ACK Flag Count,0.0003108587407041341
10,48,URG Flag Count,5.15837746206671e-05
10,49,CWE Flag Count,0.0
10,50,ECE Flag Count,1.2738881594032136e-07
10,51,Down/Up Ratio,1.3096320799377281e-05
10,52,Average Packet Size,2.3925304049043916e-05
10,53,Avg Fwd Segment Size,1.1954108458667179e-06
10,54,Avg Bwd Segment Size,3.634788663475774e-05
10,55,Fwd Header Length.1,7.507537702622358e-09
10,56,Fwd Avg Bytes/Bulk,0.0
10,57,Fwd Avg Packets/Bulk,0.0
10,58,Fwd Avg Bulk Rate,0.0
10,59,Bwd Avg Bytes/Bulk,0.0
10,60,Bwd Avg Packets/Bulk,0.0
10,61,Bwd Avg Bulk Rate,0.0
10,62,Subflow Fwd Packets,7.36638909870635e-08
10,63,Subflow Fwd Bytes,1.6929932655784796e-07
10,64,Subflow Bwd Packets,1.6555107151816628e-07
10,65,Subflow Bwd Bytes,9.49556380192007e-08
10,66,Init_Win_bytes_forward,1.4183778148435522e-05
10,67,Init_Win_bytes_backward,1.577467264723964e-05
10,68,act_data_pkt_fwd,2.7288761472732403e-08
10,69,min_seg_size_forward,1.9807166323770886e-11
10,70,Active Mean,7.544077220700274e-07
10,71,Active Std,7.147689302655635e-07
10,72,Active Max,4.025328053103294e-06
10,73,Active Min,4.3121488602082536e-07
10,74,Idle Mean,6.012781159370206e-05
10,75,Idle Std,5.449288437375799e-06
10,76,Idle Max,1.9756202163989656e-05
10,77,Idle Min,0.00016112271987367421
11,0,Destination Port,5.246506043476984e-05
11,1,Flow Duration,5.074793443782255e-05
11,2,Total Fwd Packets,7.633583010147049e-08
11,3,Total Backward Packets,5.2893668112119485e-08
11,4,Total Length of Fwd Packets,2.0275082590615057e-07
11,5,Total Length of Bwd Packets,2.7347017095280535e-08
11,6,Fwd Packet Length Max,5.2845111895294394e-06
11,7,Fwd Packet Length Min,1.3488933291228022e-05
11,8,Fwd Packet Length Mean,1.9096025425824337e-05
11,9,Fwd Packet Length Std,3.87394766221405e-06
11,10,Bwd Packet Length Max,0.0001807957305572927
11,11,Bwd Packet Length Min,7.437503427354386e-06
11,12,Bwd Packet Length Mean,0.00036250651464797556
11,13,Bwd Packet Length Std,0.0009080057498067617
11,14,Flow Bytes/s,1.5313967196561862e-06
11,15,Flow Packets/s,1.2973649972991552e-05
11,16,Flow IAT Mean,1.2146126209700014e-05
11,17,Flow IAT Std,5.81051608605776e-06
11,18,Flow IAT Max,1.7648644643486477e-05
11,19,Flow IAT Min,1.7506340554973576e-06
11,20,Fwd IAT Total,8.222308679251e-05
11,21,Fwd IAT Mean,3.574470611056313e-05
11,22,Fwd IAT Std,2.61691657215124e-05
11,23,Fwd IAT Max,3.622176154749468e-05
11,24,Fwd IAT Min,3.2417433430964593e-06
11,25,Bwd IAT Total,1.855622758739628e-05
11,26,Bwd IAT Mean,8.454412636638153e-06
11,27,Bwd IAT Std,1.9805523265858938e-07
11,28,Bwd IAT Max,2.9437633202178404e-05
11,29,Bwd IAT Min,2.600705101940548e-06
11,30,Fwd PSH Flags,3.561866833479144e-05
11,31,Bwd PSH Flags,0.0
11,32,Fwd URG Flags,0.0
11,33,Bwd URG Flags,0.0
11,34,Fwd Header Length,7.781201816214889e-08
11,35,Bwd Header Length,1.4576251317066635e-07
11,36,Fwd Packets/s,1.5029114365461282e-05
11,37,Bwd Packets/s,7.986613127286546e-06
11,38,Min Packet Length,2.4464239686494693e-05
11,39,Max Packet Length,0.0003812915238086134
11,40,Packet Length Mean,3.1135030440054834e-05
11,41,Packet Length Std,6.848039629403502e-05
11,42,Packet Length Variance,0.00047042747610248625
11,43,FIN Flag Count,1.6328944184351712e-05
11,44,SYN Flag Count,7.791406096657738e-05
11,45,RST Flag Count,3.073020309329877e-07
11,46,PSH Flag Count,0.0006518965819850564
11,47,ACK Flag Count,0.00033892967621795833
11,48,URG Flag Count,0.00021468866907525808
11,49,CWE Flag Count,0.0
11,50,ECE Flag Count,2.7753929998652893e-07
11,51,Down/Up Ratio,9.405050150235184e-06
11,52,Average Packet Size,0.00014914011990185827
11,53,Avg Fwd Segment Size,4.161193828622345e-06
11,54,Avg Bwd Segment Size,4.875244030699832e-06
11,55,Fwd Header Length.1,4.067751646630313e-08
11,56,Fwd Avg Bytes/Bulk,0.0
11,57,Fwd Avg Packets/Bulk,0.0
11,58,Fwd Avg Bulk Rate,0.0
11,59,Bwd Avg Bytes/Bulk,0.0
11,60,Bwd Avg Packets/Bulk,0.0
11,61,Bwd Avg Bulk Rate,0.0
11,62,Subflow Fwd Packets,5.4498507040534605e-08
11,63,Subflow Fwd Bytes,5.093427546398743e-08
11,64,Subflow Bwd Packets,7.22579045486782e-08
11,65,Subflow Bwd Bytes,1.8812343682839128e-08
11,66,Init_Win_bytes_forward,1.5493878890993074e-05
11,67,Init_Win_bytes_backward,1.3076230970909819e-05
11,68,act_data_pkt_fwd,1.8273350832487267e-08
11,69,min_seg_size_forward,2.7159515955665903e-11
11,70,Active Mean,7.719676204942516e-07
11,71,Active Std,1.3122006237153983e-07
11,72,Active Max,6.972502887947485e-06
11,73,Active Min,2.9465915929449693e-08
11,74,Idle Mean,1.4135252968117129e-05
11,75,Idle Std,4.506211553234607e-06
11,76,Idle Max,1.0662213753676042e-05
11,77,Idle Min,3.0351460736710578e-05
12,0,Destination Port,7.939842180348933e-05
12,1,Flow Duration,1.0207711056864355e-05
12,2,Total Fwd Packets,1.4416714577691891e-07
12,3,Total Backward Packets,2.4202816462093324e-07
12,4,Total Length of Fwd Packets,2.6999134661309654e-07
12,5,Total Length of Bwd Packets,1.800662090545302e-07
12,6,Fwd Packet Length Max,1.7653097529546358e-05
12,7,Fwd Packet Length Min,2.585972424640204e-06
12,8,Fwd Packet Length Mean,6.478443538071588e-06
12,9,Fwd Packet Length Std,6.675172699033283e-06
12,10,Bwd Packet Length Max,3.4109757507394534e-06
12,11,Bwd Packet Length Min,2.5812803414737573e-06
12,12,Bwd Packet Length Mean,3.977635788032785e-05
12,13,Bwd Packet Length Std,1.8156970327254385e-05
12,14,Flow Bytes/s,1.3864752190784202e-06
12,15,Flow Packets/s,1.2050783880113158e-05
12,16,Flow IAT Mean,4.891688877250999e-05
12,17,Flow IAT Std,1.8987271687365137e-05
12,18,Flow IAT Max,4.990613160771318e-05
12,19,Flow IAT Min,1.174809995063697e-06
12,20,Fwd IAT Total,3.5974796901427908e-06
12,21,Fwd IAT Mean,2.427595609333366e-05
12,22,Fwd IAT Std,1.2777244592143688e-05
12,23,Fwd IAT Max,4.610667019733228e-05
12,24,Fwd IAT Min,1.5352929040091112e-05
12,25,Bwd IAT Total,0.000125192163977772
12,26,Bwd IAT Mean,7.808236659911927e-06
12,27,Bwd IAT Std,7.954913598950952e-06
12,28,Bwd IAT Max,1.4420438674278557e-05
12,29,Bwd IAT Min,7.785449270159006e-06
12,30,Fwd PSH Flags,2.2020529286237434e-05
12,31,Bwd PSH Flags,0.0
12,32,Fwd URG Flags,0.0
12,33,Bwd URG Flags,0.0
12,34,Fwd Header Length,4.063334113624251e-09
12,35,Bwd Header Length,2.2103658636751788e-07
12,36,Fwd Packets/s,1.3378742551140022e-05
12,37,Bwd Packets/s,3.853618636640022e-06
12,38,Min Packet Length,1.1693089618347585e-05
12,39,Max Packet Length,1.699690801615361e-05
12,40,Packet Length Mean,8.558193258068059e-06
12,41,Packet Length Std,2.649864825343684e-07
12,42,Packet Length Variance,8.958830221672542e-06
12,43,FIN Flag Count,1.0744995051936712e-05
12,44,SYN Flag Count,8.265039650723338e-05
12,45,RST Flag Count,4.7591547058800643e-07
12,46,PSH Flag Count,0.00037464851629920304
12,47,ACK Flag Count,0.0005100611597299576
12,48,URG Flag Count,4.0404844185104594e-05
12,49,CWE Flag Count,0.0
12,50,ECE Flag Count,1.1748709027870063e-07
12,51,Down/Up Ratio,1.642998722672928e-05
12,52,Average Packet Size,3.4315857192268595e-05
12,53,Avg Fwd Segment Size,4.286352577764774e-06
12,54,Avg Bwd Segment Size,3.464764085947536e-05
12,55,Fwd Header Length.1,1.64593068063823e-08
12,56,Fwd Avg Bytes/Bulk,0.0
12,57,Fwd Avg Packets/Bulk,0.0
12,58,Fwd Avg Bulk Rate,0.0
12,59,Bwd Avg Bytes/Bulk,0.0
12,60,Bwd Avg Packets/Bulk,0.0
12,61,Bwd Avg Bulk Rate,0.0
12,62,Subflow Fwd Packets,1.1727539117600827e-07
12,63,Subflow Fwd Bytes,1.2457459774850577e-07
12,64,Subflow Bwd Packets,2.3106106539216853e-07
12,65,Subflow Bwd Bytes,1.420779511818182e-07
12,66,Init_Win_bytes_forward,2.927643890870968e-06
12,67,Init_Win_bytes_backward,8.606582014181186e-06
12,68,act_data_pkt_fwd,3.3640521479583185e-08
12,69,min_seg_size_forward,2.5199170007594862e-12
12,70,Active Mean,9.39100402774784e-07
12,71,Active Std,8.355021918760031e-07
12,72,Active Max,3.916745299648028e-06
12,73,Active Min,4.731956551040639e-07
12,74,Idle Mean,8.248595986515284e-05
12,75,Idle Std,5.986068572383374e-06
12,76,Idle Max,6.279100034589646e-06
12,77,Idle Min,0.00014516201918013394
13,0,Destination Port,2.5055716832866892e-05
13,1,Flow Duration,4.297044506529346e-05
13,2,Total Fwd Packets,9.43805886777227e-08
13,3,Total Backward Packets,4.738166481388362e-08
13,4,Total Length of Fwd Packets,1.7007752717290714e-07
13,5,Total Length of Bwd Packets,8.848428656449414e-09
13,6,Fwd Packet Length Max,8.664154847792815e-06
13,7,Fwd Packet Length Min,1.3511647921404801e-05
13,8,Fwd Packet Length Mean,1.763822183420416e-05
13,9,Fwd Packet Length Std,6.730192126269685e-06
13,10,Bwd Packet Length Max,9.88349856925197e-05
13,11,Bwd Packet Length Min,7.045683105388889e-06
13,12,Bwd Packet Length Mean,0.00030968058854341507
13,13,Bwd Packet Length Std,0.000422330922447145
13,14,Flow Bytes/s,1.2006618135274039e-06
13,15,Flow Packets/s,1.0875389307329897e-05
13,16,Flow IAT Mean,1.3324650353752077e-05
13,17,Flow IAT Std,2.2813576379121514e-06
13,18,Flow IAT Max,2.1182015188969672e-05
13,19,Flow IAT Min,1.6739058992243372e-06
13,20,Fwd IAT Total,0.00010891774581978098
13,21,Fwd IAT Mean,3.6831152101513e-05
13,22,Fwd IAT Std,2.1569889213424176e-05
13,23,Fwd IAT Max,3.1503706850344315e-05
13,24,Fwd IAT Min,2.2119861569080967e-06
13,25,Bwd IAT Total,3.1849605875322595e-05
13,26,Bwd IAT Mean,1.238144795934204e-05
13,27,Bwd IAT Std,4.273332478987868e-07
13,28,Bwd IAT Max,2.7486932594911195e-05
13,29,Bwd IAT Min,1.9852084278682014e-06
13,30,Fwd PSH Flags,1.9479506590869278e-05
13,31,Bwd PSH Flags,0.0
13,32,Fwd URG Flags,0.0
13,33,Bwd URG Flags,0.0
